Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
Voodoo Club;Voodoo Club;Onsight;6c+;7a;Sportive;;;;1;**;2270725839;http://www.thecrag.com/route/2270725839;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Face Ouest;Very Good;23.05.2015 02:00;30.07.2021 09:46;
La Beda;La Beda;Onsight;6a+;6a+;Sportive;;;;1;**;15834163;http://www.thecrag.com/route/15834163;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - La Béda;Very Good;23.05.2015 02:00;30.07.2021 09:46;
Alambic Sortie Sud;Alambic, sortie sud;Onsight;6b;6b+;Sportive;;20m;;1;**;15846739;http://www.thecrag.com/route/15846739;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - T.C.F. (Turbo Cibi Facho);Very Good;23.05.2015 02:00;30.07.2021 09:46;
Le Voyage de l'Incredule;Le Voyage de L'incrédule;Onsight;6b;6b;Sportive;;30m;;1;**;15849091;http://www.thecrag.com/route/15849091;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Le Styx;Very Good;23.05.2015 02:00;30.07.2021 09:46;
Toujours Plus Loin;Zéphir;Onsight;6a+;6a+;Sportive;;35m;;1;**;1242194511;http://www.thecrag.com/route/1242194511;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Les Fouilles;Very Good;23.05.2015 02:00;30.07.2021 09:46;
Coup de Blouz;Coup de Blouz;Onsight;6b;6b;Sportive;;;;1;**;2270725641;http://www.thecrag.com/route/2270725641;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Face Ouest;Very Good;20.05.2015 02:00;30.07.2021 09:46;
Escale à Buoux;escale a buoux;Onsight;6a+;6a+;Sportive;;;;1;**;584979996;http://www.thecrag.com/route/584979996;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Face Ouest;Very Good;20.05.2015 02:00;30.07.2021 09:46;
La Derive des Incontinents;La Derive des Incontinents;Onsight;6b;6b;Sportive;;20m;;1;**;15829555;http://www.thecrag.com/route/15829555;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - La Dérive;Very Good;19.05.2015 02:00;30.07.2021 09:46;
Ambre d'Anus;Ambre d'Anus;Red point;6a+;6a+;Sportive;;30m;;1;**;15829411;http://www.thecrag.com/route/15829411;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Brasil;Very Good;19.05.2015 02:00;30.07.2021 09:46;
Drole de Drame;Drole de Drame;Red point;7b;7b;Sportive;;40m;;1;**;15830035;http://www.thecrag.com/route/15830035;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Songe;Very Good;19.05.2015 02:00;30.07.2021 09:46;
Valse aux Adieux;Valse aux Adieux;Onsight;7a+;7a+;Sportive;;;;1;**;15830611;http://www.thecrag.com/route/15830611;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Autoroute;Very Good;19.05.2015 02:00;30.07.2021 09:46;
Un Monde Sans Pitie;Un Monde Sans Pitie;Onsight;6b;6b;Sportive;;;;1;**;15828883;http://www.thecrag.com/route/15828883;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Ratière;Very Good;19.05.2015 02:00;30.07.2021 09:46;
Le Pilier des Fourmis;Le Pilier des Fourmis;Onsight;7a;7a;Sportive;;120m;;1;**;228097572;http://www.thecrag.com/route/228097572;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Le Pilier des Fourmis;Very Good;18.05.2015 02:00;31.07.2021 10:02;
Les Barouilles;Barouilles;Onsight;6a+;6a+;Sportive;;20m;;1;**;585927597;http://www.thecrag.com/route/585927597;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Le Pilier des Fourmis;Very Good;18.05.2015 02:00;30.07.2021 09:46;
Deverdur;Déverdur;Onsight;7a;7a;Sportive;;;;1;**;15842275;http://www.thecrag.com/route/15842275;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Scorpion;Very Good;18.05.2015 02:00;30.07.2021 09:46;
Tora-Torapas;Tora-Torapas;Onsight;6b+;6b+;Sportive;;20m;;1;**;2281855839;http://www.thecrag.com/route/2281855839;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - Le Pilier des Fourmis;Very Good;18.05.2015 02:00;30.07.2021 09:46;
L'Archi Hyper Extra Ultra;L'archi Hyper Ultra Extra;Onsight;7a;7a;Sportive;;;;1;**;15834259;http://www.thecrag.com/route/15834259;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - La Béda;Very Good;14.05.2015 02:00;30.07.2021 09:46;
Sex Pistol;Sex Pistol;Onsight;6b+;6b+;Sportive;;;;1;**;15831523;http://www.thecrag.com/route/15831523;France;http://www.thecrag.com/area/11747155;Buoux;http://www.thecrag.com/area/12490303;Buoux - La No;Very Good;14.05.2015 02:00;30.07.2021 09:46;
King Phil;King Phil;Red point;7b;7b;Sportive;;20m;;1;**;320719017;http://www.thecrag.com/route/320719017;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Le Vaferdeau - Julox;Very Good;09.05.2015 02:00;01.08.2021 17:47;
Häxechessel;Hexenkessel;Onsight;6b+;6b+;Sportive;;12m;;1;**;993251796;http://www.thecrag.com/route/993251796;Switzerland;http://www.thecrag.com/area/11747203;Muntarütsch;http://www.thecrag.com/area/992731068;Muntarütsch;Very Good;07.05.2015 02:00;31.07.2021 11:13;
Sous le lierre la bière;Sous le lierre la bière;Red point;6b;6b;Sportive;;15m;;1;*;2546347542;http://www.thecrag.com/route/2546347542;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes hautes - Premier tunnel;Average;30.04.2015 02:00;30.07.2021 09:53;
Farniente;farniente;Onsight;7a;7a;Sportive;;25m;;1;***;15772039;http://www.thecrag.com/route/15772039;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes basses - De que fas aqui?;Mega Classic;30.04.2015 02:00;30.07.2021 09:53;
Front de Gauche;Front de Gauche;Onsight;7a;7a;Sportive;;30m;;1;**;1967292924;http://www.thecrag.com/route/1967292924;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Cirque des baumes - L’usine;Very Good;29.04.2015 02:00;30.07.2021 09:54;
Zorro est arrivé;Zorro est arrivé;Onsight;6c;6c;Sportive;;30m;;1;**;1967293029;http://www.thecrag.com/route/1967293029;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Cirque des baumes - L’usine;Very Good;29.04.2015 02:00;30.07.2021 09:54;
Mécontence mammouthale;Mécontence mammouthale;Red point;6c;6c;Sportive;;20m;;1;**;756912084;http://www.thecrag.com/route/756912084;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Very Good;28.04.2015 02:00;30.07.2021 09:53;
le tresor du zebre;Le trésor du zèbre;Onsight;7a;7a;Sportive;;25m;;1;***;15769999;http://www.thecrag.com/route/15769999;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - L'entre deux - Trésor du zèbre;Mega Classic;28.04.2015 02:00;30.07.2021 09:53;
flexion;flexion;Onsight;7a;7a;Sportive;;20m;;1;***;15771307;http://www.thecrag.com/route/15771307;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes hautes - L'Oasif;Very Good;26.04.2015 02:00;30.07.2021 09:54;
Star systeme;Star system;Onsight;6b;6b;Sportive;;38m;;1;**;508092216;http://www.thecrag.com/route/508092216;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes hautes - planete causse;Very Good;26.04.2015 02:00;30.07.2021 09:54;
cosmopolite;cosmopolite;Flash;6c;6c;Sportive;;20m;;1;***;15771403;http://www.thecrag.com/route/15771403;France;http://www.thecrag.com/area/11747155;Gorges du Tarn;http://www.thecrag.com/area/12489799;Gorges du Tarn - Baumes hautes - L'Oasif;Very Good;26.04.2015 02:00;30.07.2021 09:53;
Kathy on Sight;Kathy on Sight;Red point;7b;7b;Sportive;;15m;;1;**;248396448;http://www.thecrag.com/route/248396448;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Balmchopf - Balmchopfpfeiler;Very Good;14.04.2015 02:00;31.07.2021 11:08;
Theatre of Pain;Theater of Pain;Red point;7b;7b;Sportive;;18m;;1;**;278370963;http://www.thecrag.com/route/278370963;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Tannenfluh - Obere Tannenflue;Very Good;28.03.2015 01:00;01.08.2021 11:32;
Alptraum;Alptraum;Red point;7a+;7a;Sportive;;;;1;**;278366934;http://www.thecrag.com/route/278366934;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Tannenfluh - Obere Tannenflue;Very Good;24.03.2015 01:00;01.08.2021 11:32;
Juride;Juride;Red point;7a+;7a+;Sportive;;20m;;1;**;320718915;http://www.thecrag.com/route/320718915;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Le Vaferdeau - Julox;Very Good;14.03.2015 01:00;01.08.2021 17:49;
Si près du but;si pres du but;Red point;7b+;7b+;Sportive;;;;1;**;1950002226;http://www.thecrag.com/route/1950002226;France;http://www.thecrag.com/area/11747155;Les Concluses;http://www.thecrag.com/area/1625166750;Les Concluses;Very Good;08.03.2015 01:00;01.08.2021 11:13;
Court chichon;Court chichon;Red point;7a+;7a+;Sportive;;;;1;**;1949090907;http://www.thecrag.com/route/1949090907;France;http://www.thecrag.com/area/11747155;Courchon;http://www.thecrag.com/area/12490615;Courchon - lower sector - La grotte;Very Good;26.02.2015 01:00;30.07.2021 09:50;
Bipolaire;Bipolaire;Onsight;7a;7a;Sportive;;;;1;***;1949090709;http://www.thecrag.com/route/1949090709;France;http://www.thecrag.com/area/11747155;Courchon;http://www.thecrag.com/area/12490615;Courchon - lower sector - La grotte;Mega Classic;25.02.2015 01:00;30.07.2021 09:50;
La solitude;La solitude;Onsight;6a;6a;Sportive;;30m;;1;**;2283301164;http://www.thecrag.com/route/2283301164;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Jolimont - Mur principal;Very Good;29.11.2014 01:00;01.08.2021 11:43;
Plouc;Plouc;Onsight;6a+;6a+;Sportive;;30m;;1;**;2283332043;http://www.thecrag.com/route/2283332043;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Jolimont - Mur principal;Very Good;23.11.2014 01:00;01.08.2021 11:43;
Systeme of down;Système of down;Red point;7b;7b;Sportive;;25m;;1;***;320930436;http://www.thecrag.com/route/320930436;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Le Vaferdeau - La Cabane;Mega Classic;22.11.2014 01:00;01.08.2021 17:47;
Le mobile vagabond;Le mobile vagabond;Onsight;6c+;6c+;Sportive;;;;1;**;1680823071;http://www.thecrag.com/route/1680823071;France;http://www.thecrag.com/area/11747155;Clémont;http://www.thecrag.com/area/1680819411;Clémont - Dans le bleu de tes yeux;Very Good;29.10.2014 01:00;30.07.2021 09:47;
Pour ne pas l'oublier;Pour ne pas t'oublier;Red point;7a+;7a+;Sportive;;;;1;**;2285927124;http://www.thecrag.com/route/2285927124;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Petit Verdon;Very Good;25.10.2014 02:00;30.07.2021 09:36;
Tete d'Avalesque;Tête d'avalesque;Red point;6c;6c;Sportive;;;;1;**;2285952294;http://www.thecrag.com/route/2285952294;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Uraeus;Very Good;25.10.2014 02:00;30.07.2021 09:36;
Doux Tabou;Doux Tabou;Red point;7a;7a;Sportive;;;;2;**;2285927439;http://www.thecrag.com/route/2285927439;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Petit Verdon;Very Good;25.10.2014 02:00;28.07.2021 19:29;
Doux Tabou;Doux Tabou;Red point;7a;7a;Sportive;;;;2;**;2285927439;http://www.thecrag.com/route/2285927439;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Petit Verdon;Very Good;25.10.2014 02:00;28.07.2021 19:29;
Ta Mere elle Taille dans du 2;Ta mère elle taille dans du 2;Red point;6c;6c;Sportive;;;;1;;2293606605;http://www.thecrag.com/route/2293606605;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Superproduction;Average;25.10.2014 02:00;28.07.2021 19:29;
Le cap 40;Le cap 40;Onsight;6a;6a;Sportive;;;;1;**;3821107785;http://www.thecrag.com/route/3821107785;France;http://www.thecrag.com/area/11747155;Clémont;http://www.thecrag.com/area/1680819411;Clémont - Les glands sont durs;Very Good;14.10.2014 02:00;30.07.2021 09:50;
Dire strates;Dire strates;Onsight;6b;6b;Sportive;;;;1;**;3821108883;http://www.thecrag.com/route/3821108883;France;http://www.thecrag.com/area/11747155;Clémont;http://www.thecrag.com/area/1680819411;Clémont - Les glands sont durs;Very Good;14.10.2014 02:00;30.07.2021 09:47;
chemin der traverse;chemin de traverse;Onsight;6b+;6b+;Sportive;;18m;;1;**;1789872447;http://www.thecrag.com/route/1789872447;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - Les copains d'abord;Very Good;19.09.2014 02:00;30.07.2021 09:43;
À l'abordage;À l'abordage;Onsight;6b+;6b+;Sportive;;;;1;*;1447829097;http://www.thecrag.com/route/1447829097;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - Le pillier des pirates;Very Good;18.09.2014 02:00;30.07.2021 09:43;
Ice cream;Ice cream;Red point;7c;7c;Sportive;;20m;;2;*;1447892721;http://www.thecrag.com/route/1447892721;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - Escalator;Average;17.09.2014 02:00;30.07.2021 09:43;
La ballade des anciens;La ballade des anciens;Flash;6c;6c;Sportive;;;;1;**;1449328614;http://www.thecrag.com/route/1449328614;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - La lame R°;Very Good;17.09.2014 02:00;30.07.2021 09:43;
Ice cream;Ice cream;Red point;7c;7c;Sportive;;20m;;2;*;1447892721;http://www.thecrag.com/route/1447892721;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - Escalator;Very Good;17.09.2014 02:00;18.07.2021 10:17;
Avant l'orage;Avant l'orage;Onsight;6a;6a;Sportive;;;;1;**;3821112483;http://www.thecrag.com/route/3821112483;France;http://www.thecrag.com/area/11747155;Clémont;http://www.thecrag.com/area/1680819411;Clémont - Tchao Math;Very Good;14.09.2014 02:00;30.07.2021 09:50;
Les retrouvailles;Les retrouvailles;Onsight;6b+;6b+;Sportive;;;;1;**;1680822885;http://www.thecrag.com/route/1680822885;France;http://www.thecrag.com/area/11747155;Clémont;http://www.thecrag.com/area/1680819411;Clémont - Dans le bleu de tes yeux;Very Good;14.09.2014 02:00;30.07.2021 09:47;
Dans le bleu de tes yeux;Dans le bleu de tes yeux;Onsight;6a+;6a+;Sportive;;;;1;**;1680822606;http://www.thecrag.com/route/1680822606;France;http://www.thecrag.com/area/11747155;Clémont;http://www.thecrag.com/area/1680819411;Clémont - Dans le bleu de tes yeux;Very Good;14.09.2014 02:00;30.07.2021 09:47;
Krater;Krater;Onsight;7a;7a;Sportive;;;;1;***;2596013874;http://www.thecrag.com/route/2596013874;Switzerland;http://www.thecrag.com/area/11747203;Melchtal;http://www.thecrag.com/area/1393642968;Melchtal - Cheselenflue;Mega Classic;08.09.2014 02:00;01.08.2021 11:32;
reptile;reptile;Red point;7c;7c;Sportive;;27m;;2;**;1789890042;http://www.thecrag.com/route/1789890042;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - Le coude;Very Good;07.09.2014 02:00;30.07.2021 09:43;
gare à la martre;gare à la martre;Onsight;5c+;5c+;Sportive;;25m;;1;**;1789905321;http://www.thecrag.com/route/1789905321;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - Titanic;Very Good;07.09.2014 02:00;30.07.2021 09:43;
vol au-dessous d'un niud de culs nus;Vol au-dessus d'un nid de culs nus;Red point;5c+;5c+;Sportive;;25m;;1;**;1789899960;http://www.thecrag.com/route/1789899960;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - Titanic;;07.09.2014 02:00;30.07.2021 09:43;
reptile;reptile;Red point;7c;7c;Sportive;;27m;;2;**;1789890042;http://www.thecrag.com/route/1789890042;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - Le coude;Very Good;07.09.2014 02:00;18.07.2021 10:19;
friction;friction;Red point;7a+;7a+;Sportive;;27m;;1;**;1789889412;http://www.thecrag.com/route/1789889412;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Sous Buen - Le coude;Very Good;06.09.2014 02:00;30.07.2021 09:43;
Katia ou un vent venu du froid;Katia;Onsight;7a+;7a+;Sportive;;;;1;**;15762325;http://www.thecrag.com/route/15762325;France;http://www.thecrag.com/area/11747155;Salavas;http://www.thecrag.com/area/2827377567;Salavas - Les Branches;Very Good;03.09.2014 02:00;28.07.2021 19:29;
Kokopeli;Kokopeli;Red point;7b;7b;Sportive;;;;1;***;1956230559;http://www.thecrag.com/route/1956230559;France;http://www.thecrag.com/area/11747155;Gourdon Area;http://www.thecrag.com/area/84869025;Gourdon Area - Gorges Du Loup - Cayenne;Mega Classic;30.08.2014 02:00;30.07.2021 09:54;
Bare Foot Words;Bare Foot Words;Red point;7b;7b;Sportive;;;;1;***;1860283551;http://www.thecrag.com/route/1860283551;France;http://www.thecrag.com/area/11747155;Gourdon Area;http://www.thecrag.com/area/84869025;Gourdon Area - Gorges Du Loup - Mesa Verde;Mega Classic;25.08.2014 02:00;30.07.2021 09:53;
Coup de jeune;Coup de jeune;Flash;6b+;6b+;Sportive;;;;1;;456657708;http://www.thecrag.com/route/456657708;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Kronthal - Secteur de droite;Average;22.07.2014 02:00;30.07.2021 10:00;
Opérette verticale;Operette verticale;Red point;7a;7a;Sportive;;;;1;;456663747;http://www.thecrag.com/route/456663747;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Kronthal - Trop décibels...;Average;22.07.2014 02:00;30.07.2021 10:00;
Vol à l'étage;Vol a l'étage;Flash;6b;6b;Sportive;;;;1;*;456657615;http://www.thecrag.com/route/456657615;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Kronthal - Secteur de droite;Average;22.07.2014 02:00;30.07.2021 10:00;
Rocnambule;Rocnambule;Flash;6a+;6a+;Sportive;;;;1;;456657522;http://www.thecrag.com/route/456657522;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Kronthal - Secteur de droite;Average;22.07.2014 02:00;30.07.2021 10:00;
